device_id,fingerprint_hash,device_type,os,browser
8b148a28-e021-4ea8-b265-5f66b8b2cfc4,97349ae675187f8a,desktop,Android,Edge
3cbc620d-582b-48d9-af49-33c862f901c7,f9443fd1cc9fb9a5,desktop,macOS,App
34906a79-0a11-45f7-8df6-7dd5a352016c,0312d3de257325af,tablet,Linux,Firefox
f213969b-9fcb-4438-82b1-f496f43a25ab,fa109c623194cc67,desktop,Linux,Chrome
1cfde3dc-43ac-4d52-b2a5-3ff3bf76ebb0,35b5dcfdc584390f,mobile,macOS,Safari
940a6ae4-a9bf-413f-bc52-6fe7cd25603e,ee851f652dd67e46,mobile,iOS,App
c0694635-73a3-4fbf-951d-b98e97f98d78,ab107267fa29e54c,desktop,Linux,Firefox
b92e2123-0b4c-4868-b199-06def9fd0ec3,8a046fadb1cbcb61,tablet,macOS,App
cdf37f66-d827-46eb-a39a-d4242f842d06,2680e5ed7eb48b77,mobile,Android,Firefox
037af12b-9d35-438e-8560-b2e50dfd8608,05513fa3518225a8,tablet,Android,Chrome
748af97d-ef63-4c99-b1ae-70739f300de4,c416041460be76ba,desktop,Linux,App
30447772-c6ff-4a7f-a7a2-416940004678,6f6b2c658c2f79f7,mobile,iOS,Edge
4ce7dae6-7c5b-4c2e-839a-d1b8fbce3c9e,ff41886dd5edd658,mobile,macOS,Edge
67bec519-7f6c-4a7e-a454-923595de5363,fef804e4259ac3aa,desktop,Android,App
fe9720d7-073d-4dba-8827-ead3397b76b0,7733aaf51a2deee5,mobile,iOS,Chrome
d739c341-b2e7-4873-a94c-64bdae29d2f1,e955a48c3f6831ff,mobile,iOS,App
f2710964-8e99-4b14-8e03-bef2f8724e9d,8254233eeb40d465,desktop,iOS,Safari
6e595ba8-4854-4374-9025-49c71cbdf667,077b1f30702f2ba5,tablet,macOS,App
3a4e33cb-52ff-479d-82cb-55fb0a945e2b,fb54ca36a5fc8644,mobile,Linux,Chrome
a915eb9a-24e8-4fe5-9442-6dde2f3a7e38,46d8999edf2f5d98,mobile,Linux,Firefox
2baecab0-e96d-45e9-aca0-5d72e2611f1f,ba752df45aaaeaf7,mobile,macOS,Edge
68bfe5e6-3c5c-400f-ad18-d928bd739e1c,78a9988f65765168,desktop,iOS,Chrome
be2db3b3-9d46-490b-8707-1276e3d7781f,1877d2fc286a8e34,tablet,Linux,Chrome
1162d3eb-c372-418e-a2c9-bdf0c335a3c5,059d4d27e734e73e,tablet,Windows,App
f37b3a4b-4305-4301-a7c2-a2c1788c0187,2c9b23df0d09972d,tablet,Windows,Chrome
1270fa75-ad7a-47d1-acc4-716e57a4b037,f6a4784454603026,tablet,macOS,Edge
9793874d-3355-44d6-8626-d64aeb6155da,31ed0f52c7230751,mobile,macOS,App
6984b88a-0e31-497d-9394-46bab659be2c,1562a6f4c95b6667,mobile,Linux,Edge
81f1392c-e450-4148-8188-ba741b88040d,25b81b20cc2d72b9,desktop,Windows,Firefox
aae80e63-8013-4b68-9d1a-f2704bc3fb15,080cfb5027a6e43e,tablet,macOS,Firefox
2ce84553-2636-43bd-99cd-82026c065561,3b4171e5ce509f46,tablet,macOS,Edge
73e10d2f-0282-4d52-a12c-fe78084179c0,a9b167afa46958c5,mobile,iOS,Firefox
9386278e-0a09-4234-9c2e-49544f2900ce,face97c9194e367d,mobile,iOS,Firefox
7d6489e9-85e6-4355-8e36-bd3c9d836b36,9d20f0fb3dd2c545,mobile,macOS,Chrome
223c2538-a34e-420f-9afe-401365bcaec7,fbee4d6a0f0e392c,mobile,Android,Edge
c275b08d-ffa7-4b40-a3da-1197afa08674,fdbc04aaa495ee16,desktop,iOS,Edge
b98f9195-bb34-4886-9032-dbfddb05de41,c1f552f8f005ab3b,desktop,macOS,Edge
22ec25f1-4434-4958-a1be-adafef5cb0bb,972a0a1af9f3d2a5,desktop,Linux,Chrome
ce5f541a-351b-416a-b0ee-6277344d88d9,1520cb1ae1fd5201,mobile,Windows,Edge
51bd4728-17cb-4690-b57b-43b52631465f,5de517cba699662a,tablet,iOS,Edge
816c2253-ef4a-4a03-ba36-73d309dcc47b,750f8180d2d0d098,desktop,Windows,Chrome
813e9718-12d6-4948-a1ec-3f78ab18c619,57b4bbcb5902ffc6,tablet,macOS,App
09ccc87e-8ea0-42dc-879c-3930dba5a781,6edfca99c2ebcc45,tablet,Windows,Firefox
c8bd598e-67e4-4e40-abd9-ea3d8c85f0c7,25afe7a8325d9cce,mobile,Android,Firefox
53c8bc8f-23c3-435f-8bd9-83af4af1393f,f1b8069da1ceb80b,mobile,Windows,Edge
5480ba59-be1a-487b-b09a-0ba4a1fd5d45,a85337e55dca83eb,tablet,Windows,Firefox
aa7a6a0f-0e43-4e7d-9941-9750bd8e6c7c,36fb29084a1f5224,desktop,macOS,Firefox
1ef3547a-4a8b-409c-bbee-838619838efb,20a31a8355260b4e,mobile,Linux,Safari
86a0551d-0e72-4722-81d3-537bc540ff09,864d2b0ca8c9824d,desktop,Linux,App
ea547818-abbc-4691-a688-28cbfe324cbf,0ac1f0ff0ce32c7e,desktop,macOS,App
bd23ac2a-bcff-45b5-a461-a4810b12e93e,424605768e29abc7,tablet,iOS,Chrome
13fcc91c-de87-4fda-add6-640ec71e459c,13ed6586a630ef46,mobile,Windows,Edge
ef9c2d87-e24d-4756-a597-449ee63b220e,7315fd4fc10cb9ab,tablet,Android,Chrome
d55ffae2-c9d5-41bc-aade-ed45369920e1,73d9f5e7baf86aea,tablet,Linux,Safari
804c7ddb-4c9d-45e8-a9ad-041fddd73bf9,28c5a8dd18c25166,mobile,Linux,App
7f070ed8-05c1-414c-8cb5-ac5f0af7c5a3,0bdcf147c72885a4,mobile,Linux,Chrome
ee3b001d-f049-4d00-b7ca-8c1f5613eb02,2b0736dd699f02db,desktop,iOS,Safari
99da915b-754f-491c-8f99-bf3edbacc0fb,da804ba94fd10dc2,mobile,iOS,Safari
bf45239e-cf60-4252-924b-65107a97f052,584c24311c55e198,mobile,Linux,Edge
dd9152b3-8604-4d7c-8068-3fafd1650039,1d7fbdc2fd4b4d67,desktop,Windows,Firefox
025c010f-0a28-4fbd-a625-8e79d56700e8,fb1d5b8854d57b5f,tablet,macOS,Firefox
3d6d1e8a-ce9e-442e-a36b-f7ca072aacf5,49c8dc9eb7ca35d7,tablet,Windows,App
9d0f060c-fd02-4a5e-907a-a3c323e1f54b,23a53b9e2f4cfe2b,mobile,Windows,Firefox
55cd9dc8-4aed-485c-b725-caf04810259b,fd54c9a6d1204412,tablet,macOS,Edge
b84b8e48-7baa-4a63-8c43-9985335a9453,840e48a0c3c9b6bb,mobile,Linux,Chrome
1bc5e682-8c28-4706-b5ab-cbd6881072ec,11fbd48f51f71f1a,tablet,iOS,Safari
ed9b326f-7c27-4940-b0e4-c47dc7d8b43d,bfea282d751268c6,tablet,Linux,App
a59aaa8b-3a62-48de-a899-f8bcf746dd17,de877348387f9354,tablet,iOS,App
9e5f245d-feac-4696-86c9-05585389b623,340fadde16eeb65c,mobile,Windows,Edge
5ec6b406-a69a-4b51-aa23-0330afa2e5e4,7c5fc3906dccec3e,tablet,Linux,Safari
de19a9e3-aa68-4162-bae6-4cc0c751da62,0a3266b32b2ad875,mobile,Linux,Chrome
a14a30b8-47ff-4624-a7d9-b241f02d266d,f7d30bd01cfaf041,desktop,Linux,App
efcf0b84-ca07-454b-baf8-fe5626943f13,21f7fa4259b09865,desktop,iOS,Edge
4c060222-e0a7-4b0f-b8dd-935bca27a27c,e1fa246391c0b3cb,mobile,Linux,Safari
40e355cd-3a02-40e8-a194-ab975153e7d6,d5e513d79426f6dd,mobile,Linux,Firefox
879d5c0d-201e-4b24-a257-d4084e513c92,4782f291cce2369f,tablet,Linux,Edge
4cee0ab1-d283-4809-b8ca-7342c6b6600e,4a7c147344872eb7,desktop,Android,Firefox
a29e48dd-fc56-4486-b832-c5bb69bd24f2,362e8c3dafb598e3,desktop,macOS,App
77085f74-f6bb-492e-9df7-c435fac4b17d,93bdd42f157d57a6,desktop,Linux,Chrome
bd8fe38e-bf47-45d3-9c2b-0b26a51864c0,a49db14bf48a99d1,desktop,macOS,Safari
c1bdef09-f001-4968-bda5-404fca76ac1f,b4bf71266ec80efc,tablet,iOS,Chrome
13408136-70d6-4618-9748-9a1139dd5864,aa8099aab9a55483,mobile,macOS,Edge
1ddafc55-6951-4e0e-9993-4314c3282b17,0f48976a8c3b27cb,tablet,Android,Edge
2f2435aa-7919-4fe5-b0d4-c6336ebb3578,ae8658eb752ba7f4,tablet,Windows,App
0b4ce423-8c5c-4780-bdd3-444e1d132685,2202a0b7b3cd4a0f,desktop,macOS,Firefox
1f50cd01-6ef5-4305-bd1e-a9842757a094,78ac72b093f9ede9,mobile,Windows,Chrome
53563ec4-effd-47fd-bf87-02e1c25639ce,b3d3c963b8a2f1b6,mobile,macOS,Firefox
47cd9e92-0ac8-4331-b7a5-559adca3b350,44be017f5e42769a,tablet,iOS,Chrome
54c5aeb6-d600-4cdb-92b7-56a1bb23e084,872d3235d50c6067,tablet,macOS,Edge
fdd3ed0b-bc61-42f2-8420-cfdb6fee5e02,34eb23287d446935,mobile,macOS,Edge
5fef4ec3-fde9-42a5-b2f4-3ed9c2ede0ec,2b5720592df8634a,mobile,macOS,App
8fe346c4-711d-45e4-9c6c-62f68914d7d6,8deaa887561634e4,mobile,iOS,Safari
5ddbad8a-5e70-4da1-9bd3-783da73fa09d,c2132a768c68d751,mobile,iOS,Safari
9ae6af06-bceb-4662-b0eb-1f17810a2f33,913c9bfc7fa490aa,tablet,iOS,Chrome
3709100c-bf65-4b16-8fd9-f1210bb7d213,cb9bbb10c6516da5,tablet,Windows,Firefox
998413df-b628-4dc4-9a42-a44355fb05e9,78a276e2729aa654,mobile,Windows,Firefox
ba3631a2-238a-45ac-889d-85dce4460ae2,991a9e6f9e8d90b1,tablet,iOS,Edge
b307d439-834d-4afd-93f1-6b7b31de6503,b3d381ffbd20f728,mobile,Windows,Edge
63e42dcb-b226-43eb-a63f-9aca2a322ce7,58e41aa05453708b,desktop,iOS,Chrome
ca32fd63-7310-4cd9-998c-5a4b3797fb12,88632b00742aa272,desktop,iOS,Safari
9ecf5f7d-e5cc-4f48-b04a-fd9da9f1b9e4,6a5ae64ce7cc780c,tablet,macOS,Firefox
3d844e22-4319-489c-aaa1-5dfa450eb133,4c2367b2a7061424,tablet,Linux,Safari
bfd68d6a-51f8-4522-a67e-bed43627f282,0bf88c8c7ad2af59,mobile,iOS,Chrome
62addc7e-ce1b-40e4-b1ea-ee684cb3857e,8c049ae4047b66e7,mobile,Linux,App
1c0219f6-8bbd-41d2-be53-95712624f7bd,06a67d08e305bdd5,mobile,Windows,Edge
749f511c-3160-4d41-8b79-812b7d8f0584,a8c8a3e67e983040,mobile,Android,Firefox
a74fdb1c-c46a-4916-a4ab-25bb53ef2a98,030d767f8db05db3,tablet,iOS,Safari
63627e87-4a7c-4e1a-be44-1587a62c69f7,426100b0c8340677,tablet,Android,App
74aece27-2113-439c-abb1-4d7fa413be8c,b98583c73cf91011,mobile,Android,Chrome
f3f9eb96-e94d-432b-a72d-966792cd90df,01e20c9f026dde92,tablet,iOS,Firefox
796a5e9f-465c-4f3c-ae17-211956be4041,27647a359abc45ad,desktop,Windows,App
3349af63-ccf7-4c2b-8f0e-843724b4ff85,9ef6b83856761ccb,desktop,macOS,App
8c395817-9d5e-4bc1-969a-d43377ad890c,f9b7da003513df9c,desktop,Android,Safari
d29feb96-a828-427c-94f5-adc6af0dd783,675de0cf43f1e4aa,mobile,Linux,Edge
ec47fd2c-87c0-4ad1-bd7c-836cf9a43efb,d13c1c6786aaffc7,tablet,iOS,Chrome
76e7e7b7-1054-4fea-a269-481a418543aa,e22cc5057470fed2,mobile,Android,Chrome
0d8f8e7b-ae68-4283-ab77-045fb7b5c332,b9dacbfe9a2ef026,mobile,macOS,Safari
9acf0925-4ce6-48d4-969c-bfaa552d913c,f7a938e9ffe86696,mobile,macOS,App
505adbc3-71f8-4bf5-b3d8-316868459359,c2e03bf793cea2e2,mobile,macOS,Edge
ae290304-62e4-4437-8d07-7d7f3f97acbb,acf39ef8060d1107,mobile,Android,Firefox
6b8263cd-295f-4a6f-abaa-363329387d93,24267c57e648aeb1,mobile,Android,Safari
a4902d5d-5200-41f4-85c1-56746dab1b64,f2841b832a011822,tablet,iOS,Chrome
52238d2c-bf7a-4b52-a0d3-a6332223bafd,62495c1d7d0551b9,tablet,Windows,Safari
2cddc89c-4eca-4506-a019-9a698fbf54cb,c2974529ac3d1fc3,mobile,Linux,Chrome
8b0f383a-ca06-435f-830a-af160163cc49,28e4bcfb4ede68a5,mobile,iOS,Chrome
cd25c597-672e-44ef-ad0c-8da7a21d619c,51c557d34c8b1886,desktop,Android,Edge
427b9de0-dafd-4a94-8f55-eea0ff4cd3de,bc829a148d5e3dad,tablet,Linux,Chrome
4a554972-da0d-4549-9902-618e2caacaf8,b7028a82bd5525ff,tablet,Android,Chrome
52efdc9e-c9bc-4ca7-98f3-cc6003782881,be7f5cc261bc5d9b,tablet,Android,Firefox
978c2517-613f-4dd4-a7b9-4ab2cdb87386,d0ffd47b139cef14,desktop,Windows,Safari
920c4c10-d363-4e2d-8adb-dde78839ae54,0e000455f945509e,desktop,Windows,Firefox
17a367dd-89ec-4376-9085-c7af0c8ce829,9412b8f65e4da48f,mobile,macOS,Chrome
ee07b2f1-2ee4-4f63-8af0-b0f3dd483f54,bcab68528c67a9f5,tablet,Linux,Safari
a1ecc4eb-3e13-4d62-be4d-650d816fcf0c,1d9d8b335de33f1c,tablet,Linux,Firefox
75ccb2c6-b92e-43fa-9b98-e4b4180198d9,033d8ae9a76b1f05,mobile,iOS,Edge
60ae6ce8-6939-4740-ab78-389b6ab1fe1f,116b2fda0e3ed381,tablet,Linux,Firefox
9e03c06f-f423-4a6b-b7ce-b182b80a3476,f17654199d672bdb,mobile,macOS,Firefox
04188f05-d0c7-4f3b-8eba-f3b2e27df401,e0c90fcd467e9239,tablet,Android,Firefox
883e56b0-37f2-4098-a30a-3acbeeaf7087,fc747c53396dd1d7,tablet,Linux,Safari
84faf4b4-aec5-40e6-95ec-fc3624883bbd,a82935e2247dd9e8,mobile,Android,Safari
8385e4c8-b9b3-4575-8bae-5d07fa24f407,53904fc474f5040a,desktop,Windows,Firefox
72411104-99b2-4fd3-aeed-e23b549c49f7,009fa0343854768f,mobile,macOS,Chrome
21467642-2af0-4aae-9aea-56265a4e7da6,133cb30d2308b65a,desktop,iOS,Edge
02eb65bb-2d16-487c-ab1d-e782c4ea6570,92e584908b7e8a98,tablet,iOS,Edge
4167910e-c5ea-4747-b1bb-c0e6445a2beb,9ce35dcb72122fc3,mobile,Windows,Safari
5e0f31c7-004b-4341-b18c-2acece2504bd,ef6fee377223585d,desktop,Linux,Safari
0b91606e-e158-4674-810d-4fa7ecc8604c,bc9c3d3c6c3c62a9,tablet,iOS,Safari
f75ac322-f44d-4753-bc3e-4f7129df70c6,fd4709e69d45de02,mobile,macOS,Edge
54594f3e-28f1-4f63-ab70-51888736369e,f85fa9e13916a44b,mobile,Windows,Edge
a85def39-627d-4c20-a95b-860e9c0c1e0a,eb949455ef9ad808,desktop,Android,Chrome
77ff0cd5-eef6-4878-b49f-17f881a0f37e,ada518cdfe477cac,desktop,macOS,Firefox
fdb4911d-377a-48ba-af41-dc47a5416433,e5dc5e1b347abc6f,desktop,Linux,Chrome
28cb77ef-83ac-4e5a-8961-041f476b8930,b3a0a85aa88f5a73,mobile,Windows,Firefox
da233303-7bee-4006-a87d-86f3cee5b7e2,1162417e273259a1,tablet,Android,Safari
1cf27cfd-fd46-477e-a48c-bf740c282f56,8ecf2acd91aaa683,desktop,Android,Safari
80a25395-0902-4cbd-8a3c-8d0f2e3dc916,315be51d7a3b24a8,mobile,Windows,Firefox
4ae50dbb-117a-45d1-a083-4d6a741078ec,697cd69074760ed8,tablet,Windows,Safari
c2265e9e-8664-48f9-b468-c3266d5b6120,554d67e5c6e35ebb,tablet,Windows,Safari
a2db55d1-6c7b-4385-86b6-e25ddd82d465,6291c916809c4a4b,desktop,iOS,Edge
84f20c18-86ef-4e5b-ab68-cabf1ec5ba3e,734119434ac523d5,mobile,Windows,App
4f74c876-ca5e-4d4b-8937-97eb42aa7a49,aae75d7292800e2a,desktop,iOS,Chrome
bac562d6-128f-41e1-823e-ee0c0cda9edc,e75d58c86e1d9dab,desktop,macOS,Safari
72308b04-c088-4a54-b854-569c78594922,9a333f114a7fba3e,mobile,macOS,App
2ed14272-95b0-4937-b00f-c9ff72ce823f,17d5fd3cfcfcbd30,desktop,macOS,Firefox
c7b5b2c3-f505-4927-a296-88001be89ded,2497ad822cbbf61b,tablet,Android,Safari
21ed1731-fcf4-4148-9a0c-5ea69fd0b711,6a5fe62af397e194,mobile,Linux,Firefox
b9a7917e-bc59-42ee-8d8c-09516b11f853,fb09d528186fda3b,tablet,Android,Chrome
61a00254-e64c-4a97-84ae-4d418904f026,f8956a3ad526b64e,mobile,Linux,Chrome
878a96e3-5d38-474a-8110-30807ac704b7,41c5f61ecaccaa31,tablet,Android,Edge
40e4887f-77bc-41dc-afc8-620a9b3a847f,9288102d815b1892,desktop,Windows,Firefox
0f484272-0213-411e-bcfe-a46507cacf64,5b78347b623bb29d,mobile,Android,Edge
68e6ff44-d1a4-4183-98a1-74e2569a5353,e62693e2063f58a9,tablet,Android,Safari
5174ba20-fcc9-43e2-81fc-298c7c0eca6e,d1f5eab6a52d201b,mobile,macOS,App
c53203ee-2a85-4f72-8210-618cf792e2b8,34b7779175ca63c1,desktop,macOS,Firefox
1c725011-37b9-4f19-9b3c-8fbd1aaac746,166f35583269d804,mobile,Android,Edge
37b8bcd5-dbc4-489b-86ed-db05b1dad08d,ea4f5d7e561263b2,tablet,Linux,Chrome
b6aa827d-aa82-4427-b651-9b8b89edeb74,38d1723e07ab8086,tablet,iOS,Chrome
ad8e650e-13a0-4c2a-b347-5a57b306365c,0310cc732b013a0a,tablet,iOS,Edge
14878e47-7c4a-4ec4-9817-a5630847cd7f,2d176cf61977437b,desktop,iOS,App
6f7e56a2-e331-40dd-ae01-619605c7f013,80eedc6b0351a07c,desktop,Windows,App
9bbb6fea-0d3e-49b3-b3f0-fe952201c50d,fc60bd98e9050268,desktop,Android,Safari
f6475dd2-9868-47e9-b031-9f7164632b49,c4a3907e8be58920,tablet,Windows,Chrome
0e3d3349-3bff-4fac-a659-447aa8feaf17,31688b2bc04599da,tablet,iOS,App
b9450d66-b31f-46a7-8ed1-8b6f2ee01c89,2559f219cb5de95d,mobile,Android,Edge
c2901d8f-e323-4bd6-9e06-83521a7c8212,ecfb62e3aa9a1cc5,desktop,iOS,Safari
cb01fb39-84c8-4639-9851-8c3301ac4ca2,b1be7abf48b91285,mobile,macOS,Edge
9bef54f1-918d-4684-85f2-dfb133baf60a,1e3b0f84def95223,mobile,macOS,App
605dd582-bfaa-43f1-a5f6-551925b9fab9,2227b917d8629825,tablet,iOS,Safari
66233fcc-dfe4-497b-af0e-d8751d3efae1,dd2ae921b06fb122,mobile,iOS,Edge
d0a4b8dd-b288-457c-9967-5d8d36aa4c6a,2efaf5e5de3a0a53,tablet,macOS,Edge
4873e6c3-fda9-41da-a121-ea42033a37af,3f9d2926d849bb4d,desktop,macOS,Firefox
59a0612f-2fd9-4036-b541-0e95fd3f1140,d0e441cc289c5a14,mobile,Linux,Edge
bda354d3-9f2a-4710-b030-8632cb241738,312c592e26d73ba4,desktop,Linux,Safari
923f0ccd-e394-47f7-b3e4-43e73874eafa,099c7850184a13b2,desktop,Linux,App
002ca49a-0a6f-4cf0-8eaa-97684e5de5e7,9ceda5287284198c,tablet,Linux,App
6483ed59-7e25-457f-96b2-038ac2ac25f7,64cf2ebe911d440c,desktop,Windows,App
ba7a3c9a-a4f2-4832-8e33-e9a1d14b2bac,26de0f49a66427fb,tablet,iOS,Edge
4fd47c2e-34a4-407a-bf07-e0fe8493d84a,38e06c70ea81e6e0,tablet,iOS,Chrome
9a0fba8d-584a-415d-865c-4534675e3241,f2e92c0ef8037034,tablet,iOS,Safari
af14361f-fb68-4287-b2a9-ba642a5fb03a,6d78b450a0bc722b,desktop,macOS,Firefox
96e020c4-3b13-43b6-98b4-43e2e7dc018a,18a32adbb271391a,mobile,macOS,App
d983bb83-5785-4eb3-81e8-f7e244c113c7,14285d8c1117092c,desktop,Linux,Firefox
fba95cd2-888d-46f1-af23-720edb00395e,ecc80df5c9bd5679,mobile,Android,Firefox
301530ac-65aa-424a-bc13-308982a68c42,2c89bdab1800dda2,desktop,Windows,Chrome
60867b39-9c0b-48ed-a678-1d44c0f6d5d3,dc75ccd2d4d4bf92,tablet,iOS,Edge
eaec1c49-083f-4298-ae52-877e65f8567e,4baa02e45152c1fc,desktop,Linux,Safari
9aa75522-01fb-48e0-8208-40965bf2a237,d457d00ad918c288,mobile,iOS,Chrome
248074ab-1f4f-4b66-aa89-d6796728f3ee,94a8ff40af177148,desktop,Android,App
613ff8f0-a2ae-4742-bb8c-a39ec8158bef,879a5d909dfef0fd,tablet,Windows,Chrome
5fb22af5-a3f7-424b-9dc8-ae3f2f2245ab,4e7fc5732e13b630,tablet,Linux,Chrome
6a1133e9-81ab-462e-bf61-911cf1a5efdb,922391cf7f8ecd31,mobile,Linux,Chrome
c3fb000e-7f6a-40cb-a640-f8bf56942f52,2812a6cc825e6d54,desktop,Android,Firefox
4ec1a3c8-84e1-4032-80dc-33dd390aaf55,778eb9f646da8298,desktop,iOS,Chrome
31d7c3dd-405e-4a03-aa98-2e61c765ebdb,c6c889710adf8fdc,mobile,Android,App
c6b4a199-590e-46a2-aa21-ebbddeced9df,43d07baa137a60a7,mobile,iOS,Firefox
3add66d7-83bc-45d9-8a61-a203f731265d,2a3619a75d7a3e1b,mobile,Windows,Safari
055c1bfb-ec82-4b1e-a271-70f248d9d3c0,f637a937a4fab620,tablet,iOS,Chrome
e5fa3043-c36f-45c8-94b0-4ac2020795a1,cc833c653873df94,tablet,Android,Firefox
d2c7da60-c743-47f3-b9b2-829887c4ed1b,9eaf62c96172a2e4,tablet,Windows,Chrome
b3694b84-1240-4564-8ad9-70dfce27a6d6,978866505d544c01,tablet,Android,App
c7de28a6-5455-407e-a5df-aa8d4c8e77db,3d7b3c18c1755d36,tablet,iOS,Safari
5e42db8a-6be9-4367-b37a-2b1af9bc2972,4434504d4b092e51,mobile,Android,Firefox
936fd235-f932-40ca-b648-1b514ff00d8a,421a6d5158be0c36,tablet,Android,Chrome
e332bf5f-36c6-4b16-a237-158b258a7697,549eb0824aa829c2,mobile,Windows,Chrome
456a980b-7cf2-4271-972a-63ac81b88c8a,15f42e1f3d95cb6e,desktop,Linux,Safari
31131427-1e8d-4784-b913-60124b738342,c8f8ae03c2c18d73,desktop,macOS,Chrome
94d08bc3-04ad-443c-b0e0-274e6f11ff14,a2b65e15f3f64ee0,desktop,Android,Edge
b78ebf44-ab6d-4ec8-b579-685c378e4fbc,84f2eb0ebe3e7f89,mobile,Android,App
01d6a322-cdf2-482c-9126-0dd814d2a1f5,2df3b231bce3fd96,mobile,iOS,App
3dc39370-0865-42d4-9693-528cfb8fc454,56794dfa39bc5d96,tablet,macOS,Safari
1798f221-e7bd-4f25-9a6f-56cf2ef378f5,7a04d83ab3e88551,mobile,macOS,Edge
26f6801e-67a7-4d0f-b434-e4c5db3c5d4a,d1599ea826c0b7d8,mobile,Linux,Firefox
ca9d0a07-df28-4875-95ca-5f931f5be5db,42561ce43b59d8f4,tablet,iOS,Chrome
c406ed88-002c-47c3-924c-187e871bd0e4,8da8c14b5cc759ae,mobile,Android,Chrome
f6c75923-d706-4dc4-8267-efbf8030958c,e27be22dd41ef760,tablet,Android,Firefox
99ac1086-6498-4096-8fe7-55100517e7ad,50560c10c9191c6e,tablet,Android,Firefox
ef20fc7a-0b8f-4d6b-ae57-48c8ec0b8f2f,c8415294b9c7faa6,desktop,Android,Chrome
15cdf2a0-92ff-4f88-a555-39bd50b32839,11468b29082bf851,mobile,Linux,App
9dc47e1a-1b9f-4fd0-a5ff-2633dacab62d,e43ab4871a1a80ae,mobile,iOS,Edge
bf744347-ffcd-448c-9c72-21e24579d5cb,1828918b3c0845f3,mobile,Linux,Firefox
aec0f45f-8084-4613-82b1-2aaeab5a8482,85874ce8e9553704,desktop,Windows,App
a1aac447-7367-41f4-801f-7cbea2c9748d,01c2e2e8c5a4642d,mobile,Windows,App
cf645f2e-adb3-46c4-9b03-6badf63bde59,5c5ef05c43f5ca1e,desktop,Windows,App
2f12098d-75f4-49b1-aa5c-644c42817a80,f705f2fa98aa6aa6,mobile,Linux,Safari
98670473-ea16-41b8-9c1c-9e3858cbabfd,1771851bc89eb257,desktop,Android,App
5031dc30-7010-47c0-9cfa-c452dea19f35,225b374fdde85de3,mobile,Android,Firefox
955569ba-bebb-46de-a40b-74b2594ae98b,d9f229d8990e61df,tablet,Windows,Edge
e88f5061-e636-4997-9fe8-71595e526173,2aba8bc25a84e014,mobile,iOS,App
f163e15d-b19f-4002-8b65-8c25373fdfe8,34a510f7ff3955f8,mobile,Windows,Chrome
408ff241-5e46-4078-bc03-1c4a6c9fd33d,dc2259d8afd2acc5,mobile,macOS,Firefox
8a3aa3f1-9dd6-49a9-aa67-cb2fa443ada3,87a1d410b58fb123,tablet,Windows,Chrome
e78431c2-2a94-4d7f-b583-7adc9bd752bd,687e9fa0b7af7c07,mobile,iOS,Safari
41f243e5-5229-4580-b683-d694c0dd08ab,fe4bc33b3eb48500,desktop,iOS,Firefox
af061764-3bb2-41bf-a41b-1f5d000b1ea3,ea3b0e0702cf4096,desktop,macOS,App
e4a5ce11-810c-4ef3-9a2c-d8ca7f4c0cbe,a7fec3d9b55c82d9,desktop,iOS,App
f30c6057-e28c-4029-95d1-5338277c3ae0,d9c15326f1b09a3f,tablet,Windows,Safari
862c5213-7738-4e11-a8a9-ab668785784a,4afdbcc42a8ee0b5,tablet,Windows,Safari
6a6f6a0f-8bea-4169-8961-5892a5d71785,6e13b7af133d2156,desktop,macOS,Firefox
5cef74ef-5a03-4c7b-81d7-62ef8794652d,ce68fd77063510b6,tablet,macOS,App
58428e2e-3bcf-4ca1-90ad-9463c2279238,db8431e4d8ec4435,mobile,Windows,App
0fa276be-4d20-4ec4-b5b3-ef76dbc9647c,7bdaccd6a5f212c3,tablet,iOS,Safari
e76c3337-fccc-4e5d-9573-5b1ea9c39666,d2328bd8a2756ac3,desktop,iOS,Chrome
f0702a4f-7cf8-4d62-84fa-81560077c613,7583cb9961be9f68,tablet,Windows,Edge
3538d8e2-6fef-4a9a-a6ab-905684932c01,cfe4772afcc0d439,tablet,iOS,Safari
fee4a960-b05c-4090-9842-5af6b8b1295b,68d8ac7e9922ce54,tablet,macOS,Chrome
58dff174-780e-4a95-b91a-04c22b880ebb,2faf14ad9733d0bd,tablet,iOS,Chrome
86a4d724-3463-4e1c-a467-dfd4bbfbe7c4,a960f003cc54360d,desktop,macOS,Firefox
5bf54c01-f23f-424b-8e7d-660356159b62,4f75c8bb8e3da071,mobile,macOS,Safari
5d7eeb70-95ea-4a40-a0ef-73e76aece7ab,c6995e4af26cb2aa,desktop,Linux,Firefox
04e86bf5-3293-4f0d-b04a-5fea445b85bc,54c5837db6eaf9c3,mobile,Android,Safari
1a8fb647-a059-4579-85e8-129fa26cb9f7,5dd17a813f0e2348,tablet,macOS,Edge
d830241c-c976-4c1e-a57a-75c8c09f1d51,2d35b7251d524983,mobile,Android,Edge
50bb77b7-cf0b-4a2c-92f5-335b82713ed8,22e00c6282ba5b11,mobile,iOS,Firefox
d7ec8ba6-cebf-40b2-af95-79d40ffcb106,ba68215e3a48d899,mobile,Android,Chrome
96aff41b-d9a3-4d00-95e0-52b3dd7fd573,4fa1e3938ad4a200,desktop,Android,Firefox
