ip_id,ip_hash,geo_country,is_vpn,is_tor,is_proxy,is_datacenter
b129a64b-84f0-44cf-8fef-c7747186771d,6b0875201fbab8b0,IN,False,False,False,False
237a8080-f947-443f-b228-730b0bbcb70c,5b95bcd4e5ba1084,IN,False,False,False,False
6ed511f8-2ece-4028-8fcb-a1db5c260099,158f0b62af12cb1a,IN,False,False,False,False
124ca3bf-f3d2-4178-970d-03e5e03cff0b,ba622480965500a6,IN,False,False,False,False
f79f90ee-86af-478d-acc2-74f5ffab2327,c5ae7414e2390686,GB,True,False,False,False
fa8cf7ce-4f9e-4746-a599-4ac5397cea5a,2dafbe880923b420,IN,False,False,True,False
bd4ba8ad-6710-4239-b18d-3cc34c7659bc,4f356e70bed3fb4c,IN,False,False,False,False
9b977c2d-4e1c-4339-a92a-b1186e9c05f7,c9ca5118dd93414e,US,False,False,False,False
8d43c465-997d-42c1-ad16-c695887a831d,6b42caa07d5cb886,GB,False,False,False,False
ca6f6dbf-fe01-4446-8719-8128ec7fc974,7e3b195c0d317164,IN,False,False,False,False
638c6c8f-a4d0-442f-99b9-e56bf797159c,6df5348ab703eeec,SG,False,False,False,False
166abb74-c42e-4c78-bd8d-007e35f704dc,d25f565bdb429db1,IN,False,False,False,False
3ca853c9-f339-487e-94c4-19db61c0c7c9,3dc52831a274b092,US,False,False,False,False
0316e7c6-a9b1-4b25-919b-477bd2b9f6b8,bf69c4cec48af4ec,SG,False,False,False,False
84eb113c-acef-42d6-963b-fbc76205e40c,ba738d090a007a6a,IN,False,False,False,False
43a84f69-1323-4b56-847a-543f77fa542a,dbc0d59c4d6eff87,IN,False,False,False,False
a2ca8c5a-7c2d-452f-b730-b4cfc61ae575,b9f3ac07ae73157e,GB,False,False,False,False
2e0fae32-8a21-4f25-9396-af8f71f82620,ccb7abf3794a43ec,IN,False,False,False,False
bec5f38a-0517-4b1b-bf0a-66fe87229998,0392df6747025527,IN,False,False,False,False
52bb5d7b-6ad7-4a32-a5d8-cbdbc5e909ea,558f1148f51c4f54,SG,False,False,False,False
73a66303-74f1-4129-bf38-e5b94dd5d0c9,aa9f12957c2439b3,IN,False,False,False,False
d25a9344-a453-4964-b2c6-5f7ce25cda08,c400ccdca26ffdc1,GB,False,False,False,False
1e8e1c0d-d696-4f1a-8634-012254068936,72c3c4cab091fd51,US,False,False,False,False
8035fa6e-d49d-43cb-8f92-80e5444692e7,b2b24313e5761a49,IN,False,False,False,False
d49f4715-113d-4103-8b73-33e412615978,84cbfad8c438df97,IN,False,False,False,False
bd6001b5-f954-4d69-9736-ccff70db12f5,a721e43f65e47a6c,US,False,False,False,False
d0bb93cc-c65c-4c48-97c6-5f75840070fd,349ba54aedab4a9e,IN,False,False,False,False
7a776506-8127-40f6-9189-a2a47faac895,a3cdc7ecbb46781c,IN,False,False,False,False
a99b3dbd-41ed-4e6e-a8f4-9f4cd2655e5f,5374f33f53a4c018,IN,False,False,False,False
c6d9d796-e2c1-4d0a-8097-f4ddb9e4f345,27aea4f2f1d7d0ae,SG,False,False,False,False
c0192c47-b3e1-4e4a-96f0-a056a68abf36,d3006ad4b1061b0c,IN,False,False,False,False
3b5f3338-e50c-4f6b-9837-9ef14078677f,69f499181be34a87,SG,False,False,False,False
2fb31610-1f1c-481f-a8f3-e075d7fae6b0,fc1e11d90fc256c1,IN,False,False,False,False
3527293c-2bf0-4403-8220-8f51724f74cf,04fa4d3294e9b206,US,False,False,False,False
40a6d7a8-fc4a-4289-bbe8-430c7f5a4e0e,b0597d0d864ac12d,US,False,False,False,False
b9ba1a1e-9148-49d7-8559-7d7dc042b03e,8bd82d1018590c17,IN,False,False,False,False
5d4b6207-a8f5-4e90-9339-0241d3594b57,e65c2f121c321a37,SG,False,False,False,False
5afcc4ad-e99d-4ede-b15f-c6da5f2cf2d5,350197f89fbf065d,IN,False,False,False,False
3d63442f-5742-4308-8155-e8fdc03aee74,13c95518dacdcecb,IN,False,False,False,False
bd846a4c-8541-4b8b-844f-8c8d39ce11e5,42add053ff1a2c80,GB,False,False,False,False
fb7c5428-7451-4ccf-b642-ba80f8a126af,7cca59b337f025cf,US,False,False,False,False
6881b505-b2ba-4c73-9916-0ea0c0e2f1b8,39f7456423a9cb4d,SG,False,False,False,False
e090257d-9610-4272-bc80-72054b44eb53,89fd64540036822a,IN,False,False,False,False
c5a4596f-2f8d-4d71-af15-98a879020499,4fa77d3368a1e26c,IN,False,False,False,False
41359c92-93ef-44d7-81cf-ead82b3f0608,c218f10476063a09,IN,False,False,False,False
c21134a3-ebfc-4647-a8ca-4219eb0314c4,4654e876ffdf71d5,IN,False,False,False,False
13760270-238a-4150-9d02-56c6121726bb,29924dea2e563860,IN,False,False,False,False
34feae98-598e-44fd-8db4-a87468e596dd,344a9d03707b7dcf,SG,False,False,False,False
817c10b6-2318-450e-b624-0f98cd4aebe7,d724cd69f6253c28,IN,False,False,False,False
2ee3175d-e5d9-4fa8-ace6-a8bd0e9d5792,fd8903bbc873377d,SG,False,False,False,False
f438b356-640d-4b27-aac0-743bd73276a8,3b6c363e6ec0385d,IN,False,False,False,False
02e179c0-f870-4ad3-a646-de31c14612d9,e4ada0d96a370a44,IN,False,False,False,False
976876da-0cd9-4720-9a38-722b984c1a9b,ba4e801d8372be4f,IN,False,False,False,False
7da50d22-e7a6-4a0a-bdfd-d3b9fd2c1385,fc1992cece7fde12,IN,False,False,False,False
9d403449-19ab-4663-baf3-8d7fb7a6ae2f,e697484945877051,IN,False,False,False,False
01035810-6189-4d58-a532-5e446ecf2f6f,a2315c4f6beb757c,IN,False,False,False,False
90ed9cef-a87d-462b-a612-cb1de4a9a506,b93d1331f26c45fd,US,False,False,False,False
44ebd2cd-8639-4cca-b15c-c79aabca18e4,a617fc3a4f746627,US,False,False,False,False
c42e178d-4d47-48b8-b48e-4a629de9c79f,e3fb4c8ccdc59500,IN,False,False,False,False
c64a2bca-d4b6-4e92-a52c-22392d369b52,ea6f1026d25ab21a,IN,False,False,False,False
d58c8de7-592e-44c4-b595-74ec61da0636,4b953e996259840f,IN,False,False,False,False
75ca2d4e-d1be-4267-99b3-d9b5d625fda6,09dc2ef177c096a1,IN,False,False,False,False
87192456-240a-4642-b8d8-06f948a0268b,2e397e8b13e7e8fe,IN,False,False,False,True
e9e62c21-cfbf-4d27-a186-240eec973778,18076b21d0023827,IN,False,False,False,False
bc283322-85d4-407d-8a19-0c3001bf4db5,7217fad3d31936e2,US,False,False,False,False
5bbaad31-550f-4e1f-859a-218f6515d2eb,ae3d29e3d5c9f8c9,IN,False,False,False,False
de272fc2-43c5-4420-9b2e-07c5d4d15ee6,60b94b2e1ebdf8e2,IN,True,False,False,False
221396b3-6b3e-45c0-81d3-9df9b142466b,0930aa718ef1c1a2,IN,False,False,False,False
140bd8c3-b259-4d17-b915-9faffb363c9e,6f3d4c76def9ba05,US,False,False,False,False
9652ab7e-c111-4504-a2f0-45d1b5ce2852,a5aa645c80a09974,IN,False,False,False,False
5bc50066-0275-426a-8c8b-27b7f8d6efff,effb2439660bb9a3,IN,False,False,False,False
952a1083-804d-4446-a750-1adde273a798,c21449849da8f636,IN,False,False,False,False
8a6e1807-b5c5-4441-baa4-6df2691abc6a,15b5ae9c310d43e8,IN,False,False,False,False
23a990f1-6565-4469-83bf-f7579e33e815,a92dc96f7ad3c38a,IN,False,False,False,False
ffb21bf2-4fc2-440a-87bc-5c60aaea8a30,88802350e48811ef,SG,False,False,False,False
d615ed7c-368f-437e-ab04-71ef72b1253f,b4912a0978d0f465,IN,False,False,False,False
c7d27993-ef89-410c-bdfe-87222d532c73,c2c33e88fa7338b1,IN,False,False,False,False
eb69461b-9eff-4118-81a8-15bfedaa9b59,3cc97068a0876015,GB,False,False,False,False
02f54978-8004-4a8c-9dd5-f93092087882,43bbe0d364187943,IN,False,False,True,False
4db02021-eb83-4c14-b815-349b9cd78591,772fd35292b55086,IN,False,False,False,False
62da348f-5ac9-452d-bf3d-867bb68261b1,a0a062a69de89aef,IN,False,False,False,False
eb825f43-5429-41a1-bf0e-2c898dee0330,2aa68de0395e6aff,SG,False,False,False,False
da6e03e4-973b-4388-b238-8063bbafb20a,c0889b673affb79e,SG,False,False,False,False
b8cf68aa-a922-40e3-8dcf-5898178f55c1,8115fcf8ac146378,US,False,False,False,False
94d24dd6-200a-41a9-ba6d-ec3b594fa7d1,7f484a93ac01f924,US,True,False,False,False
e0798a42-d172-4ed9-8619-23b560a3b337,91986cb447b622a3,US,False,False,False,False
054a2dcd-0c8c-45dd-8c45-a17e6de5e40d,6c6e57cb8f1327b9,US,False,False,True,False
055b3f0f-bf2e-4457-81b0-2ba21e9de35d,9e4f308513a90ca7,US,False,False,False,False
9e2850bc-ac2a-41cf-b526-addbc2f338ec,339c21ede3cc149d,SG,False,False,False,False
74a7617d-edba-451c-b48f-1f4ceb12ea11,9ab12d4243c2a778,GB,False,False,False,False
5d2a2675-9473-4440-8346-c4af5bd5412f,bd9d0470a49d4284,IN,False,False,False,False
9b523fcd-c6d5-40dd-b429-958535a1b273,d92ce940864e164f,IN,False,False,False,False
ad9cc8fd-a474-4e6d-8186-c59dbdbc53ee,a25fe9cdd4690669,SG,False,False,False,False
887067d8-4ebf-44d5-a036-9179a6b409e6,13f79c73d97800d1,IN,False,False,False,False
e22eb36e-223c-4b8a-ba26-c5eebf097856,4f88a610203465bb,IN,False,False,False,False
5dcc2fa1-e506-4ada-8638-847de184cbb7,d001222b7ae3fff8,SG,False,False,False,False
325907cf-dff1-4076-8837-5363620e440b,7aed2f5b2d7372c3,US,False,False,False,False
86eeb1fb-7166-4266-8dc4-23b227653bb4,5e7c0bfcab6c8850,US,False,False,False,False
bf45d6f0-9fd7-484b-9890-5a168ebd97d1,48557a473e5f94b6,IN,False,False,False,False
4376889d-0c1e-4154-beb7-87a119cb4ff5,b74a56b856e3ff31,IN,False,False,False,False
35ad749a-21fe-4e81-be12-9ffd38f8787c,0a71b3dad026bca4,IN,False,False,False,False
95721e89-0662-4408-ae30-76425917328b,72de3d5de850ed44,IN,False,False,False,False
c78634f6-2555-419a-a316-7d6185c37779,3d133ed2b261750f,SG,False,False,False,False
a830eef6-c1d5-42b1-82f8-9b25026b8e8a,892aebfd4b28602c,IN,False,False,False,False
9d723a47-468c-438d-83d2-5787257e3c16,f9f742174519d8aa,IN,False,False,False,False
8a1023ff-3289-4811-82bf-2d8ab2802ec1,2e258184fae037e6,IN,False,False,False,False
44fdfde5-2dfa-40de-9555-bca6bb639691,3cded74d9473b4c6,SG,False,False,False,False
2c55fe56-d500-423f-ad91-080dd68c5f7d,592108c51348f4fd,IN,False,False,False,False
974b5b06-b27d-451c-bc7c-b91245e63e11,0c0a2dd6ab750e86,IN,False,False,False,False
f87dac07-e4d2-4014-85ca-e2de0f340ed4,da596e8d5606d5fd,GB,False,False,False,False
b5ade269-b10e-4b04-b9b1-0be9fd888d8b,4420d426d49d0e42,US,False,False,False,False
343897e0-91b6-4851-bf87-a958c07b53b6,5e191542e0ff0424,IN,False,False,False,False
e236c9a8-0544-4538-b125-8d53c7419443,5d8deba1605bad58,SG,False,False,False,False
1bfd9359-b173-42d2-98e1-1fc783d62640,256c1cde2a741f3b,US,False,False,False,False
82e3fd60-3f9b-4c8e-b039-07929e9763ff,587b278e845c4d55,IN,False,False,False,False
8ca0f8e3-3ebb-4eaa-8357-1a72a344711e,086a0c1796607467,IN,False,False,False,False
8d07fd7f-a174-42cd-bf99-287015b689b2,01c1f2cc30aebf54,SG,False,False,False,False
405ab898-ef32-4ad7-8b37-5538b8d63da1,6307191a9719cc9c,IN,False,True,False,False
2377bd84-e2cd-4d55-9204-f6fd04e13447,9e9d80ab8daadee5,US,False,False,False,False
eb89a886-ee12-4ff4-b440-a329abee2bb5,f4a342687d66a33b,US,False,False,False,False
60f49bdf-b565-4d77-a0db-8e01fb9cfee2,aa295d21f5c9cfa4,GB,False,False,False,False
771cb88e-5869-4dd1-bc6a-1709bb862d77,201e8f428e15da39,SG,False,False,False,False
2240abb7-7798-443a-a39c-1b766fab44da,3fd7be14c387f8d5,IN,False,False,False,False
52803dd9-7818-4ad2-848b-536589b472e9,84939d7e01331bc5,US,False,False,False,False
00b078fa-8959-47b4-bbe8-bfb0df263aff,0239df6a7ed77775,US,False,False,False,False
8f334adf-8546-413b-9393-12d5d12479ec,e3eaafab1db59ab8,IN,False,False,False,False
e29d6a4f-6d64-40dc-b2f0-3a7bea1d9451,7373bb1df3fcceb9,GB,False,False,False,False
1c76a115-00b0-4056-8a69-11899586d42a,b983193389acd96c,IN,False,False,False,False
65453f4b-f260-4ec7-b40b-1c0fde1b96d4,23fb47485fbfb788,IN,False,False,False,False
10177bfd-6119-4a6b-b01d-063d194fbb44,e539d77b28d363f4,IN,False,False,False,False
cfce8e45-26c7-4796-a8be-707bc984baae,7c8d3f2562547280,IN,False,False,False,False
7e571fc2-a2d0-409a-ad23-b03bbba2a375,e45b7b3c7daf4100,GB,False,False,False,True
05ac6965-22c7-4bb2-8ac0-bc4b8669e852,eeaecde080253ec6,IN,False,False,False,False
72b28590-ac53-48ee-a123-7d4003180ac3,68ffb0fb7e135726,IN,False,False,False,False
e38d2ff4-483b-4ea4-ae13-7c01d8ec9ae1,d36ed584ead537de,SG,False,False,False,False
845eb1b7-291f-439f-88c5-c68b8895834e,f57ee55228dfc27d,SG,False,False,False,False
ca0ea616-0a01-45d0-aa74-843e5e41a8dd,b87e36d0c6d09f18,IN,False,False,False,False
7a4dc096-fee0-4fa2-a02b-de6c5096fee3,5d0ac15341a8244f,IN,False,False,False,False
0e6a462f-dbb8-4326-8539-fcaa7feae822,7b24944d58a3b6a1,GB,False,False,False,False
baac62a0-05a2-4366-9c1c-b4752c2c26e2,99d385272518e518,GB,False,False,False,False
e91dd430-89c6-46e2-a3d4-1caadfab312e,07d2fa4aa63b7937,SG,False,False,False,False
85612fd3-5a15-46be-8bc8-22955b82ad96,8b9c95dee68ff45e,US,False,False,False,False
7ffb3944-b6a7-4ec3-bdee-feb8e018c130,1394775ccf453153,IN,False,False,False,False
08d7adfa-92da-42cb-96f7-ad8aa483ffef,a7f829caf10e221c,SG,False,False,False,False
1e5d35c1-1a4d-4f09-b189-d801a8234112,a2ad7f569ff70776,IN,False,False,False,False
42a23b48-c3b9-4056-896b-f981ba30976b,5e5bcc4c435f18ac,IN,True,False,False,False
143328e9-a422-4552-88f2-68214e6ff33f,130a572869426670,GB,False,False,False,False
f986c2f0-dee5-46d4-be51-14b3f41bc9eb,2bfb82cc721a9c81,US,False,False,False,False
a7c1fda6-3bdf-43fc-9677-9c96fd1860eb,875998d5affce902,IN,False,False,False,False
7c7bb4ab-90b7-4dd2-b37b-57195bc4d3a0,6e75ecbc63008b5e,IN,False,False,False,False
8827ce55-334a-4181-8575-5d24df2c8f34,26a3b9d302279deb,US,False,False,False,False
09ba60f9-4771-4dda-bbce-b0eef408b8e2,f584a625cc598bb8,IN,False,False,False,False
3b90190d-7dcf-46b2-a395-21ca415f61db,44b808847886a0e7,GB,False,False,False,False
c6907326-810c-4523-bcc2-a29d004f0596,3d4422d3809c3d99,IN,False,False,False,False
188f1272-1a1a-43d0-ac34-5597461de2cb,ec4af05aa063c883,US,False,False,False,False
048fe682-aad5-4a9f-a69a-d539bf8b30e3,45a24bdd457d1ca3,IN,False,False,False,False
dfc1799a-fbae-4c3e-a57c-69f8fa9cabdc,3ebc2f81b5edfc9a,IN,False,False,False,False
5270ba4a-1bc2-48cd-b977-56e287bc863f,741c1920d4136632,IN,False,False,False,False
f05f95d4-4c1c-4b81-a8e3-8b99d832e541,7c4520c357371cb9,GB,False,False,False,False
66f41dd3-2aba-47ae-8586-e9f924ec1786,1fd88a65847e0bd2,US,False,False,False,False
895df970-41ae-49c2-a77f-03b537f8fb82,1311a48868ca3ed6,US,False,False,False,True
7af6ec2a-2c64-4d31-ab7c-47826b717d50,13e521f6394a70cf,US,False,False,False,False
33702f63-ff04-40c9-ad97-03e993cc642e,4f8b70c8c9d6c225,IN,False,False,False,False
c23cc135-f917-43bf-8413-a4099137e1b4,f5bf749348a3783d,SG,False,False,False,False
37efaadf-6cfb-428b-b5b7-ff9e4561e143,9a885e3d61c28643,US,False,False,False,False
b7f9761a-4c65-4651-9ded-10ab06687fc5,fa9055dd9aab6862,GB,False,False,False,True
82a9a54f-23ff-4266-81fc-54c6b75f7976,0431a6f0b3e03df5,SG,False,False,False,False
690ca837-7ada-483d-8c6c-1faff0ff0531,9da2f191bdcf036c,SG,False,False,False,False
00c959f4-b749-469e-b675-0762503bd123,20e6e3e75e162313,GB,False,False,False,False
d2d9106c-1ba5-4b9a-a5ae-ed42263b3b3f,4c93dcd5ae987543,GB,False,False,False,False
8f80e10b-aadd-42bc-98f3-7a3f75b9479b,10255f5cdb648bf6,IN,False,False,False,False
96fc4f6e-85e3-4bc2-b085-7a115eb94f3b,42f5e587298638a3,GB,False,False,False,False
b5faa5b8-7b88-492e-8214-074d44f6448d,2408aebefe1a0f22,IN,False,False,False,False
180df5df-1c2c-4d37-afd1-f273bfee75f3,80bc3aaa1aa0bb40,GB,False,False,False,False
e36c084e-468c-48c0-93ef-fefbedd8a0ac,d1979b4b610fd9af,IN,False,False,False,False
3fad75f0-941e-49cf-855e-133f63c0a583,0b438f37fbf94042,SG,False,False,False,False
aef41caf-ffc9-4926-bb73-cabc4f6351f8,3df7263d7891ab65,IN,False,False,False,False
71f82489-c5fd-4a0d-8a68-a041ea9546df,31a141c9399a35cd,US,False,False,False,False
364c85d7-4923-4a80-907d-65b9aa75a0c2,462d6cab791f529e,IN,False,False,False,False
622ce352-00c8-462c-884b-2bbb06bf6846,50dc3700cc0e7853,IN,False,False,False,False
568ef7ca-75e3-45fd-8d08-f9cb199fd38f,e93790dd08d1a20c,SG,False,False,False,False
891acbf5-7148-465e-800d-8d46766e9071,dc17df1410dd353e,SG,False,False,False,False
d314133f-d09b-487a-adbe-72b19512a6c8,7bf939aaa67ac70b,IN,False,False,False,False
5899fd85-d0af-4109-a525-dded7254d797,a066da35c7958140,IN,False,False,False,False
93bdb5d0-4397-4a04-9bb1-d3f939d74174,a0e9ad6c2eba6f07,GB,False,False,False,False
865c6a44-7ed1-4313-bb06-ad7d93efd191,37e160fc660af3e9,SG,False,False,False,False
ac5ed0db-9f09-4544-8e95-dc07b9c7d710,0b6fc0ba44791fde,IN,False,False,False,False
492cf24a-66f3-42f0-86d3-f988ef6be882,ef884c5eeced44e4,US,False,False,True,False
c89723f9-82c8-4719-bcb1-111038310057,16424f4a030fac4f,IN,False,False,False,False
2c2b1f7d-ff91-4e0f-9e16-da443a0c98c8,aa4a58c7a5000fc5,GB,False,False,False,False
4cad94e9-4753-4adf-8e8f-c092a4b4beed,d09d2b4f88a3e0d5,IN,False,False,False,False
ca16a185-11ba-419e-851b-faab52d7caa3,94a2882f1a3d7d1a,IN,False,False,False,False
0da9d5a4-4330-43bc-992b-e1318edc720a,dff211b26605b92c,IN,False,False,False,False
eafd9115-1c7c-43f5-9a6d-91c1a4c945a5,109137daa81475f5,US,False,False,False,False
0e534667-6dac-4797-a927-8005d1515817,18c58f4b558b7eb1,GB,False,False,False,False
4177e2cd-35a9-4805-b7a5-e3841d8c805b,e950903c360d61e7,IN,False,False,False,False
9db607bd-e8ce-40ae-a149-a20a40c5f9ef,c3b7844504a71c87,SG,False,False,False,False
fa299d57-9cda-4c59-bb79-7cd840bb713f,76e7e3abf723d266,US,False,False,False,False
672a3c6d-0ec9-48ab-af3d-7e0894cfd99d,dc06793ab06a031e,SG,False,False,False,False
9e6954d4-9b09-4d85-a4dd-4a6d27d2c9fa,748ec48683d3abae,SG,False,False,False,False
f15338bf-8e1c-4ff6-8471-22650c6fc418,d74d78c52fdd8dde,IN,False,False,False,False
126eeb37-d1b1-440e-8966-b850de245d53,fa943af029a293be,IN,False,False,False,False
cc720c68-6c10-4c31-a0e2-d623f3100a70,9c3b754627150809,GB,False,False,True,False
1786d755-fb26-409d-b6c8-f3702195a367,7abe409ce857a75c,IN,False,False,False,False
926d2590-4846-46db-b26c-86a344b745c5,81c9b2108a1ed60e,IN,False,False,False,False
28237328-7830-434c-b153-a72ecbf2732a,421878dfff06e7cf,IN,False,False,False,False
ed412a6d-f34b-4484-b4cb-989333f0f730,5338b38ba94b7c07,SG,True,False,False,False
33a59aa5-4077-4bd8-a408-b498d99a700c,a602d53d78103369,GB,False,False,False,False
d1096668-3983-4bf9-8448-b063b77cc762,cdef8f6b23788beb,US,False,False,False,False
f81268e2-a557-4487-962c-5e0b4ebf7ea0,d6891ab58c9a65ee,IN,False,False,False,False
d89f3ff8-a8b3-4ca1-9d8e-ccc74ee9783a,44d48dcb801cc4bb,IN,False,False,False,False
505babe6-98b8-43d0-b8e7-a83d7982d432,a4e9a7c0bf045161,GB,False,False,False,False
b85092fb-a9a8-4cee-84e7-077fa0898493,13b2f3ec89d9f369,IN,False,False,False,False
c1a56f75-5843-4bc3-b717-0100dc6af267,dcd6e33187435c13,US,True,False,False,False
f323f0a9-5314-4c89-9dcc-1ff4d5fa5340,3ea0b50412dd81f6,IN,False,False,False,False
fbde165c-44b9-4be1-9c56-6e87e0a26e39,a0ea89d31201a5dd,IN,False,False,False,False
e9aca2a8-71a4-43a5-ac9e-fc100f018143,4c9ad0389779fffc,IN,False,False,False,False
ca1d894e-7404-4ddb-ae8b-d7b876bb5bdb,b1f259f321f8160d,GB,True,False,False,False
19a3ff58-7714-4666-b6bb-dbb3150a0468,31e8d23006fd4661,SG,False,False,False,False
fc87536f-cec6-4bf5-88e7-de739d7678d0,b0e653f5017a1ddc,IN,False,False,False,False
792c1f05-155b-4da6-9443-971741504f51,66d08b30a01bd81e,GB,False,False,False,False
9e3c4dd5-75e9-413e-95f1-421a6156700d,2b033d1afbe979db,US,False,False,False,False
45319d70-1bfc-4d66-9748-e8fae70db8da,483b762625e713eb,SG,False,False,False,False
588c81df-58d8-4738-9a10-5ffc2961d0ad,0c3bea3dcab2b6f3,SG,False,False,False,False
5b399e20-287a-4131-90a4-59b31c9960fe,c55f0fc7c110e337,IN,False,False,False,False
3e4362bc-6312-4e6c-89a6-a07cbd0e473b,be36f4ebcdb68c30,GB,False,False,False,False
95bd62fb-c0fc-45f4-aca8-f7a14735ee85,10e87a1bd46cbf3b,US,True,False,False,False
c0acabeb-5bf2-498d-b2de-3be75b69897d,2687787bc9912490,IN,False,False,False,False
00537dae-d2e7-432f-a353-b08d2c33fd32,eb0986522ddbd83d,IN,False,False,False,False
243f0eae-3ea6-466a-a979-c5a65407ec6a,d32e18c5abdad67b,SG,False,False,False,False
524c83d5-fee1-4f8f-ad6f-9462b6ca0e1b,ea5670089b029215,US,False,False,False,False
e15f6349-73d2-4d25-b235-623df658a118,c4ca7dd752a5b34c,IN,False,False,False,False
ba226c4e-57e2-40de-89b0-d5b64a07733d,9c64a954522b113a,IN,False,False,False,False
c8b14f1c-b5d8-4c9f-952a-95a0764ae9a3,74bada80897fb904,SG,False,False,False,False
6661e0f2-5da9-4e59-afad-441ac79ca414,b1c0c3bc5fb96404,IN,False,False,False,False
05452735-31f4-493e-83e2-78e759c4bc3b,a0fa4aec3cd08bbf,IN,False,False,False,False
6b722860-dc78-4e3d-a6eb-6eb9989a950a,b427fdea938746a0,US,False,False,False,False
9879772a-26f1-4b7c-a935-298ea2c86f69,a03ca679440e913d,SG,True,True,False,False
882aa2d1-455f-453a-8d1f-1ee60edab1f9,fbb8cb64e49f5b78,IN,False,False,False,False
b3caafa6-bb76-4131-a117-e5363633a1ac,511066e2b778532a,IN,False,False,False,False
d1dfd807-f6ef-46fa-a49d-7cf31ed6bcf4,a67d0b0650a9d0e0,IN,False,False,False,False
1a30bea0-bf2c-44d6-ac5e-203403aaa98d,8ee17a1ed299dc6f,IN,False,False,False,False
38e5931f-7377-4c01-89bf-5e563cc7c205,0476def76387cf98,US,False,False,False,True
c0a810da-54e7-4b33-85e7-d2fb43e894e4,0a195044087b64a0,IN,False,False,False,False
f809f03e-8c4b-4fa8-a6bf-408d6104b951,e6f2370c60603296,IN,False,False,False,False
47edce96-1f9d-467b-9e1f-0f9a9b0be516,f2ea9a0dc4547ca5,IN,False,False,False,False
a99c87f2-bac4-48c1-93e5-c2223e4a7d1b,1e55837d9f694841,SG,False,False,False,False
1dae6bba-4dfc-4199-94e1-c55ccb8ae023,0e1157010a9f1419,SG,False,False,False,False
d0ccb7ed-5b29-4f78-aeef-f7a9cd00a1d3,2c3bcfa374abe028,US,False,False,False,False
f0691aeb-9f8c-4b30-b173-3bc0c5981627,fe08a6c93c8f5197,IN,False,False,True,False
a8ad4090-9763-4760-a845-cc9dd8401981,3a6d82678a890731,GB,False,False,False,False
2d1ff8d0-fb01-4cfd-9208-fbe027b2e89d,3e986546e8a66783,IN,False,False,False,False
8f302b48-7f76-4851-b082-7e7086b12e70,7d7507060b7eaa29,US,False,False,False,False
b84bb074-4f9e-4a3c-b186-fdb35b04fa3b,a3cf4a1a230c960e,GB,False,False,False,False
97ac47e3-5a7b-4418-8fab-19dc40172faa,82f55eedeeae4350,GB,False,False,False,False
5daf1eb3-6933-4aa2-a0f2-a61847d97fd7,ef96ad2b2201c9bd,IN,False,False,False,False
0c39a2f8-240d-46d4-a015-efaf17c0afdf,31f629daf98bf4ee,GB,False,False,False,False
246339e6-16eb-4e99-820d-ef1c50eb796e,4c59ff73f9423ca6,US,False,False,False,False
e8b0c0d3-1fd7-4c4f-a90b-6131a33b94b9,0e10ff2a542c2976,SG,False,False,False,False
69f9df3d-47c5-49fc-bb4d-a2a50fa39915,9b0b45d77bb051e2,IN,False,False,False,False
897e6f83-bb38-46d3-bbea-d24395906c1f,4380600b284f8cce,US,False,False,False,False
bdeae7f4-fa21-436e-95d2-cadd4dea3c30,f588d5036ee07939,GB,False,False,False,False
334e3525-b4ea-46f1-84e8-3e1c366b333f,7fa8490a1caced8d,IN,False,False,False,False
6f2754ae-7df6-4743-b05f-91b52f6227c6,2d3b554dddd57376,GB,False,False,False,True
439bd9af-4092-48c6-958b-46f63e53fa1b,2aedb0a9c2e8bcf0,IN,False,False,False,False
906d0f7d-c4ed-49c7-bcca-2ba05d96a849,e902e60c5164b885,GB,False,False,False,False
195c14aa-641d-43e2-b3e9-91450dee8ccf,3d1bd0ed0dc814e8,US,False,False,False,False
8aac5ccd-ec04-4839-b05e-badf3d039ecf,9d7f2de44e35ca1c,IN,False,False,False,False
ab119dd0-e5bb-4ab6-a7fa-0ed13e889ec5,02d6bfb7fba48400,IN,False,False,False,False
dfe37547-b174-4f64-a305-cab44ebd2dcd,156f3490e9e19346,GB,False,False,False,False
f2a05187-3beb-476d-8880-41ea74c4b140,db960a91d74ff95b,IN,False,False,False,False
3427dedf-00b6-4be3-a8fc-7aa1932137b6,a41045d334635f61,IN,False,False,False,False
fc9ad66a-e6f5-4832-9cf7-f9c75aacc7b2,d6a9e880791a67e8,IN,False,False,False,False
d26752c7-0dcb-4a68-8262-2158fa56c859,5864f8e8fd79c4f4,SG,False,False,False,False
94fa5579-9958-42e5-b78a-a2823abe192c,1d1429efec636bee,US,False,False,False,False
53bfbc45-b5a3-41b2-8aa1-63707af634c6,966876ea2999564b,SG,False,False,False,False
a2c1bc7b-bca2-48e8-ad33-d819c2f72a1b,9840efa2c14a5dfa,IN,False,False,False,False
b8d47e05-0252-413c-99d5-3f3a6f88c8cd,7e94a4e9e9e161be,IN,False,False,False,False
a623ce91-7635-4691-82cd-20597056e8ca,3eef50b5c718731a,US,False,False,False,False
9fb8fd14-3438-4dd7-948a-428aa42e5b1c,2dd81fcb14247b3b,US,False,False,False,False
3e7302e6-b603-4ef2-9c8a-fc793c28eace,dc2a991c603d1bfa,GB,False,False,False,False
